-3,5,-4,5,4,8,34,11
80,45,-12,-19,-6,-25,19,18
-8,10,3,6,13,-17,-14,43
-38,-15,3,-7,-38,12,1,-50
-20,-2,4,-5,12,-10,37,-4
77,-15,16,15,-17,25,32,25
-27,-17,9,-9,-47,-7,20,10
-72,29,-20,0,71,-11,66,78
-37,-13,18,29,-4,-24,-79,-68
-128,-13,-14,-2,2,4,-78,65
2,-24,-23,-8,-5,15,-1,19
-50,37,-6,-9,-30,17,-74,17
15,-22,29,6,-47,15,-42,34
-33,68,-10,30,127,-28,-9,63
86,-15,26,2,-39,8,-47,-16
7,-5,4,2,-31,-11,-29,-18
127,7,-10,3,-12,5,-28,11
-30,43,1,5,57,-17,49,86
-79,76,0,5,-2,9,2,90
-31,1,9,-8,-20,7,12,39
95,36,-6,18,-44,17,32,-22
18,-67,-13,-85,-59,-4,-47,-89
99,10,7,33,66,9,16,-1
24,-15,0,21,-27,-1,-52,-3
10,63,5,-9,39,6,-26,-24
-107,-56,-28,21,-6,11,1,1
13,-10,2,5,23,-6,13,-28
10,11,12,-25,-51,-20,-82,-77
-58,-63,-10,-8,12,-1,-29,42
-26,79,-1,6,6,-4,-44,86
123,-26,-1,-20,-48,-27,48,10
-42,7,-8,9,40,15,22,94
-76,-4,-15,-7,24,-26,29,27
-54,-3,14,-5,-19,-10,50,-19
-13,-22,-7,5,48,15,-38,-48
21,-18,-12,-15,-62,-7,12,6
5,47,-9,-22,-7,-14,62,10
117,-18,31,40,12,16,35,-81
-56,-33,-7,-10,-2,16,21,-20
53,50,8,-1,-3,-7,61,42
9,5,-28,-10,35,-7,-35,54
0,-30,2,0,-11,10,-27,-92
-79,67,15,-17,-46,-10,-24,27
8,-97,4,12,36,12,42,-45
31,66,-33,-5,-11,-7,98,39
108,-13,1,13,55,15,-30,-89
-39,-32,12,3,-42,17,-7,48
-57,33,-11,-23,14,-26,7,72
-88,-40,37,16,-5,3,59,-118
0,-5,-12,-21,-36,6,-32,88
59,2,7,3,2,-2,24,-88
72,-20,9,8,-67,14,-69,-58
-79,-27,5,2,-24,-10,-27,11
5,31,18,15,79,-7,28,108
-69,1,-2,-4,-62,-9,-40,-43
-76,-13,-46,-8,60,-11,-18,76
53,24,-6,-8,-35,-2,-124,-9
-76,-17,-3,-14,-46,-19,37,24
35,-5,7,15,9,-3,-16,-56
-79,-22,32,26,84,-24,49,-30
65,-27,1,-25,-29,-10,36,-66
25,-19,20,12,-49,14,-34,-56
-102,15,-26,-13,-4,6,3,39
30,24,14,2,-7,-2,-29,-46
-72,-78,3,10,28,30,-31,-36
-9,33,-9,-13,-21,-6,37,14
-66,-19,-7,16,34,1,-3,-47
18,-4,9,13,33,11,44,27
-6,-1,13,-13,-33,-7,83,63
-113,-44,-3,8,4,3,14,-66
-29,-89,-12,-3,-74,14,-58,-56
-77,44,-12,-21,-67,-7,-10,-62
-13,3,9,13,35,19,-39,28
-43,-5,-3,9,5,-13,-36,68
-19,33,2,-6,-17,-5,-2,86
127,-61,31,0,-79,26,-8,-85
-38,42,0,-7,0,2,8,-9
-99,-42,-2,12,-20,16,-43,-16
87,21,-1,-1,-7,-23,11,4
-10,-12,-10,-19,-24,-8,68,31
46,-69,-11,15,4,5,12,1
55,-38,28,1,-35,17,-14,-16
36,-15,-15,-1,-2,-11,-3,1
2,-41,3,-10,-48,20,-11,-6
4,10,-2,-8,35,-7,20,-32
32,67,-9,19,8,-26,23,15
53,-11,-4,-22,-20,5,14,-19
6,32,3,24,108,17,64,70
-16,37,-9,-13,-11,-1,-35,9
50,36,-5,3,-5,-6,-3,-19
-64,56,-2,-4,68,-18,16,83
65,54,5,7,29,-28,50,49
-1,44,-10,-5,4,-21,-8,-8
33,16,-1,-2,55,-11,19,111
110,21,-18,8,63,-4,-31,11
13,46,3,11,42,14,-11,-17
4,-4,17,14,49,-24,26,37
-16,-59,13,-17,-93,7,-55,-128
-96,-31,-23,3,-45,17,29,117
4,-95,14,-9,-71,15,-31,-128
1,-6,-15,-19,-12,6,-71,59
6,31,-8,14,104,13,27,76
51,-23,16,3,-10,-1,-1,-53
-62,25,-12,-5,-38,-1,-18,-25
-8,-22,14,7,-34,24,-15,36
-93,8,-23,-22,-13,-12,66,26
-96,-9,7,-17,-54,22,33,-77
-14,-29,-2,-6,-68,26,-32,-1
14,30,1,-12,-3,-20,-74,-9
-29,-88,-13,18,-47,-4,-49,26
-54,-3,29,-2,-25,6,-15,14
58,35,-26,-12,13,-19,-54,12
-7,11,3,7,-11,-21,27,28
-31,46,-8,-6,75,-4,22,14
-9,-24,-2,9,17,-9,-29,-105
-128,-56,-11,-8,-40,8,-32,85
-19,-53,8,2,17,10,-51,-39
65,36,6,-7,-3,-8,-59,-17
-12,-21,-3,16,-7,7,16,-26
-66,26,-6,-4,25,-20,-42,5
80,10,-14,2,39,-10,80,-23
-55,-25,14,17,-14,33,-27,22
-7,0,-11,-27,-26,-2,0,-54
-31,-45,-14,-15,-24,21,1,3
-43,42,2,5,-18,6,-12,-1
57,-25,-12,-15,5,6,8,-51
18,25,-1,9,68,-34,12,97
-58,30,8,2,51,-20,66,18
-93,-39,2,12,-51,-3,-25,-79
-17,16,5,-14,27,-18,43,12
-1,21,-6,5,36,1,52,14
99,-1,-7,-19,-35,0,-24,-80
-44,25,-4,-3,16,-23,26,19
-9,21,8,9,2,-12,27,-48
110,-35,13,1,-37,9,-77,9
66,-34,-2,-6,-20,-8,38,21
-8,-16,-18,7,7,21,9,-1
42,7,2,-13,-37,17,-4,-52
-40,29,2,0,35,23,-6,20
-35,-1,11,25,-7,8,-60,-66
-9,32,-9,1,53,5,-15,56
97,-21,19,1,-41,22,-25,-33
4,-13,8,10,-20,-16,52,-39
-26,-8,6,11,9,17,-29,-52
-27,-11,17,-6,-59,-6,15,-26
-85,12,-21,-2,-19,20,-14,-5
-49,-22,9,5,-21,13,1,-41
57,18,15,4,23,-13,-10,72
87,-22,-13,-12,-24,-4,-13,-25
27,40,-5,4,-10,-19,14,1
-22,-1,-21,-31,-13,-8,-22,32
-2,-25,-6,-7,-17,-15,-27,43
65,25,15,29,59,17,-15,-1
-33,6,2,-23,-11,-23,40,28
44,31,-12,-9,14,1,78,55
-44,-5,8,28,44,-9,34,12
52,-33,4,-16,-57,16,2,-57
8,-12,-8,0,-2,-30,-4,83
-35,39,-16,-16,35,5,2,92
-76,12,-3,-11,1,-20,48,-9
19,-50,6,-9,-119,4,-47,-41
