-13,-43,-54,-23,-10,40,2,-7
7,37,-84,-20,1,0,8,4
-21,-82,127,9,-7,-40,-22,-17
10,46,22,-15,27,17,2,5
0,6,-107,40,21,-7,9,3
13,-14,25,10,-28,-51,0,4
-2,40,9,-28,-16,34,-4,0
-1,10,0,2,3,-24,4,1
8,-10,1,7,13,12,0,2
-6,6,56,14,-10,24,-4,-4
5,-2,-74,-4,-18,-12,1,1
-2,-20,65,-24,8,3,-7,0
10,41,13,6,-1,15,7,5
-7,-41,25,-19,-2,8,-6,-5
-11,19,-58,50,6,-10,10,-3
1,25,61,-10,13,-23,-7,-5
-10,-57,-59,3,-13,1,-6,-7
-1,10,78,-4,4,19,2,-2
1,27,-13,-28,-10,-13,1,0
-8,-7,-50,10,-5,-1,-2,-2
6,0,38,-11,-4,-13,4,4
-3,-4,15,35,1,-27,-1,1
2,-18,-46,-68,-14,26,-6,0
7,34,47,67,17,31,13,6
-7,2,-94,-36,10,-24,3,-3
-15,-44,54,10,19,43,-15,-20
10,-4,101,37,-4,-36,4,4
-2,26,19,-17,-20,-22,-12,0
-6,15,-13,-9,-8,7,-10,-1
10,9,-82,-1,-12,-23,-3,5
0,2,9,11,25,-17,12,2
-2,-33,-19,-7,-3,40,0,-5
2,45,71,42,-7,1,-4,5
0,-6,-68,-65,-8,-29,-6,5
9,29,46,-1,-1,-31,-12,0
0,-44,15,6,-7,-14,8,2
-11,31,-47,-3,3,20,-9,-11
4,10,127,4,-3,-2,2,1
-3,36,-11,0,0,-2,2,3
-1,-3,-7,0,-7,4,-4,0
10,-41,23,-3,12,17,10,4
-11,17,-63,-11,-1,-5,-14,-10
3,1,-7,8,3,-27,-5,-1
3,3,-13,-9,6,23,-9,-2
2,-17,4,-3,-15,-7,6,3
-15,-43,-74,-37,5,65,10,-8
6,13,-18,12,-5,-23,4,4
-5,-5,-30,-4,-1,-9,-8,-6
5,3,107,2,-9,-29,1,0
2,39,21,7,-9,-18,-3,1
-8,-36,-75,33,-12,0,-9,-5
10,-16,31,-33,8,-20,1,1
1,-4,-10,5,28,37,-4,2
1,5,-49,21,5,29,18,2
4,16,40,18,2,-25,-5,1
-4,0,-32,-3,-32,-1,3,-3
-4,-7,19,-22,8,-32,-16,-6
-7,13,-8,30,15,-23,-5,-4
2,-28,122,-9,7,91,13,-12
9,2,-44,13,-9,-21,-2,3
-14,-25,11,-38,-34,-90,-7,-6
5,2,-3,9,5,75,2,2
-6,23,-53,-5,12,-22,-2,1
-14,-57,85,-16,-20,32,-4,-10
8,10,-18,16,28,42,-3,4
-6,-1,15,-7,13,-45,0,2
-3,19,-25,8,-9,-2,-12,-2
5,-14,-62,-17,-3,-25,12,6
2,75,-32,-7,-11,71,-9,-5
-12,-30,-18,-13,-22,-16,4,-11
3,-47,-16,-38,12,-14,-5,4
-9,51,1,6,-20,3,-2,-6
0,-52,7,-40,-6,-41,7,-2
0,4,104,39,15,6,-7,3
1,-1,-86,33,31,32,0,2
-6,-4,-33,11,12,-36,-9,0
0,16,109,24,1,8,3,-1
-5,-19,10,-14,-20,5,-5,-6
-7,-8,2,-7,-22,-19,12,-5
2,10,45,-12,0,36,-14,-1
-10,-14,-100,-20,8,-4,1,3
25,-6,80,5,-21,-26,1,-1
-9,-16,-83,-3,-25,34,-7,-4
4,41,27,3,26,-27,17,-2
-5,-34,-19,39,15,93,2,-1
11,3,16,-8,10,-107,-19,11
-2,31,63,-8,-27,-5,2,7
-4,-29,-28,-27,-4,-7,1,-19
0,-17,-35,30,19,36,-1,0
-1,18,-105,44,23,2,9,5
0,-8,120,-20,-3,21,6,-4
-3,19,27,-10,-9,-26,-5,2
1,-3,3,-4,-19,-33,-2,-3
2,31,-68,-1,-6,39,5,-1
-16,-10,6,-26,3,-44,-6,-8
0,3,-21,-11,6,27,-2,4
2,9,38,23,-24,-53,-3,4
-3,21,30,-36,-4,45,-10,-3
6,-7,-81,1,2,-7,10,0
3,-6,79,13,3,8,-2,-1
4,27,0,-10,13,-16,-4,-2
-5,-22,7,20,-6,-72,-1,-2
9,-34,20,5,7,33,-5,1
-29,12,13,9,16,96,12,-5
-8,38,-41,6,-13,-96,-8,-4
-10,10,84,-38,-14,52,-6,-8
5,-18,-14,-9,-13,-27,-6,2
14,-12,-51,-3,16,19,8,8
8,3,118,10,-1,33,15,-2
-1,-24,-96,6,2,-60,14,7
4,76,46,-15,10,16,-37,-11
-17,-23,39,16,4,-58,-5,-4
-1,33,11,11,-16,13,-2,-3
-4,-58,-65,-66,-30,-8,5,-4
1,0,57,16,9,27,9,4
7,7,-27,22,15,-2,-17,3
2,5,-46,6,6,12,4,-2
1,24,108,15,5,-17,-2,1
-4,-27,42,-18,-6,-7,-4,-2
4,4,-96,-28,-9,11,0,7
-14,-29,-77,-11,-9,-15,-4,-1
-2,12,67,26,9,17,-9,-7
3,18,-69,3,1,-45,19,1
1,9,-2,10,1,21,3,2
-15,-14,2,-10,-29,-14,-14,-10
1,11,12,-3,-1,13,-5,2
12,1,-3,-1,23,-19,2,0
-1,-5,-59,19,-14,-49,-10,0
-7,1,69,-45,-13,63,4,-3
-1,-15,-36,-16,19,-28,-1,2
-2,7,22,60,5,0,-1,0
2,18,-33,10,-3,-16,-7,0
10,-8,68,-8,-18,-24,-2,4
9,-12,0,-15,9,37,10,3
-6,-34,-38,-7,5,-41,7,0
-5,0,-7,-6,3,11,-19,-5
-3,23,-48,9,16,-26,1,-6
-7,5,0,-17,-11,5,-7,-4
-11,13,12,-1,-15,10,-8,-5
-13,-18,27,-29,-5,39,10,-1
-18,-16,-40,-40,-3,-17,-6,-6
2,-24,-29,42,-12,-50,1,1
-1,29,29,15,21,42,-7,-2
-7,-6,-36,9,-10,2,0,-9
8,-24,-29,-32,-1,-5,-5,5
-13,8,47,-4,-17,7,-9,-10
5,20,11,5,-3,-6,3,-1
8,-17,22,-4,-5,-3,2,10
-3,20,-46,1,4,5,12,-14
14,10,11,0,6,8,-5,-3
-8,-11,-50,-1,-15,17,-5,-4
5,0,44,1,2,-3,16,7
11,-30,14,13,15,-96,-12,10
-2,26,-45,2,0,76,-14,-1
0,2,0,-25,-24,29,11,0
1,-27,37,-13,8,3,5,-3
5,-9,-8,28,25,16,16,10
-5,14,-18,1,-10,-72,-3,-3
-8,-36,-69,-14,-13,13,-9,1
-1,11,44,-5,-3,-25,1,-7
8,10,58,8,-7,39,6,1
2,31,35,-3,-8,10,-1,-1
-3,-42,8,-4,21,-11,0,0
7,6,-34,6,-4,-4,-4,-1
3,16,7,-3,0,36,-4,0
-9,7,-15,-7,2,-5,-1,1
-5,-1,8,-14,-21,-33,-10,-10
5,-28,21,10,14,-13,6,4
-14,4,-17,38,26,34,0,-4
-5,-14,11,7,-1,10,14,1
-11,-21,-66,-25,-20,69,-17,-8
-9,-8,18,-4,-14,26,-9,-9
-3,-56,-19,5,-9,-33,0,-4
-2,5,4,7,38,9,1,1
1,25,67,28,15,-42,-3,7
-2,-9,-127,-1,-24,-16,5,-3
-2,-32,-7,-32,-10,14,5,1
6,-28,54,-20,-3,-13,10,-2
-5,-6,8,8,-27,-45,-32,2
2,57,-1,0,7,53,11,-7
6,-3,65,38,53,-19,2,7
2,9,-48,34,5,4,-16,-2
14,-5,11,-19,1,-6,14,2
-11,-2,35,-6,-45,-3,-11,1
5,4,-8,-41,-28,-37,-8,-2
-5,-38,72,-18,9,5,5,-3
-7,48,6,8,3,-6,-5,3
6,17,-22,6,15,-30,0,-1
6,13,6,-7,-3,11,0,3
-11,2,-70,14,-32,22,-4,-3
6,34,22,-39,-1,0,1,4
0,-8,34,24,6,-21,-1,1
2,-1,50,-20,-7,6,-1,1
4,-22,-23,6,-8,-62,-7,-1
-16,15,28,10,31,103,13,-7
16,34,30,43,25,-21,10,8
-5,19,43,-17,-11,-17,-6,-3
1,0,-60,28,-2,20,1,0
-7,-12,-121,-28,-20,-37,5,-2
-4,-15,-1,-58,-16,2,-8,-3
4,19,83,21,12,19,6,-4
-25,-19,45,11,17,-42,-11,-11
2,9,-68,-1,3,30,6,-5
-2,-17,5,25,-8,9,-9,-7
-4,-17,-71,-25,-20,-42,-1,1
15,80,48,-21,2,46,-5,1
-15,-44,63,25,6,12,3,-8
17,-23,24,-41,-17,-55,-2,9
-11,-1,-91,1,14,8,-7,-1
11,-15,35,27,16,65,14,11
3,57,51,-13,-15,-90,-13,-10
5,15,18,-53,-18,42,1,-5
-31,13,-103,37,-33,-14,-26,-4
9,-34,-34,-37,4,-28,6,8
9,-11,3,27,35,6,1,5
-3,13,-20,46,47,-18,7,2
31,-2,11,-29,-6,34,-4,10
-20,48,-71,-6,-32,-2,-7,-15
1,3,60,7,-13,-60,-1,3
-24,-35,-65,-3,-22,15,-5,-6
23,38,32,-37,-8,7,5,-1
1,-12,-62,-45,9,37,5,0
9,-32,60,33,-3,-1,3,1
-1,10,-50,59,16,-73,-6,2
-5,-30,50,32,3,71,1,-3
-6,-20,38,-26,-3,-65,5,2
-18,-28,0,-22,-6,44,-6,-1
-22,40,-81,-20,4,71,8,-9
8,-3,33,54,-1,-39,0,4
4,-13,50,-37,-18,-42,-9,-11
-7,-11,-76,12,23,-4,2,3
3,-23,73,-5,6,-8,-6,-5
-3,5,39,31,6,-32,9,-6
1,28,-49,-9,-16,64,-13,9
0,-7,-17,-11,-34,-5,-11,-6
-4,-30,49,-28,-13,9,-9,-8
-2,10,-88,-48,10,-11,9,2
4,-58,-43,39,15,17,2,1
-3,18,72,10,6,-61,-4,4
-15,9,-9,10,6,83,8,-7
0,-3,-74,-28,-24,-14,-6,-4
3,-15,59,20,-5,-29,0,1
15,71,69,-28,-24,23,14,10
4,-88,-41,10,19,-27,-3,-8
-17,5,8,37,40,18,-5,-8
0,22,-62,16,5,-65,14,9
-3,14,8,-6,2,35,-20,-4
9,38,34,-6,-18,-4,-13,4
-10,-24,-15,-6,-29,-8,-3,-4
9,10,1,-22,-4,9,-5,-15
6,-42,57,17,-8,-63,1,1
4,24,-43,-14,-1,19,-5,3
4,14,49,0,9,64,10,-1
-4,-7,-59,-12,26,-48,5,7
2,38,10,28,3,88,20,2
-3,-13,53,-49,-33,-49,-27,-7
-4,-36,28,3,18,-41,-1,2
-8,48,5,35,0,-24,1,-7
-7,-40,-95,-48,-10,44,-2,-8
-3,11,-13,42,-2,-44,3,7
-9,-9,-29,-20,-17,25,-6,-3
10,7,24,-10,-2,-30,-3,5
1,-24,-51,-31,1,28,7,-2
0,26,23,7,4,-37,11,6
8,27,-66,16,2,11,-24,0
-20,-41,-9,2,8,70,14,-11
20,41,-24,26,9,-62,7,6
-5,-9,47,-29,-33,14,-28,-9
0,18,-58,-18,14,-69,14,9
-21,-31,88,7,14,105,-14,-1
-12,40,-19,-13,4,-33,5,-5
-8,17,18,-2,10,-8,8,-1
12,-12,-28,-19,-22,21,-3,-3
-14,-11,-44,-42,-8,-60,3,-1
-12,-49,28,13,-13,17,-16,-7
7,-9,-32,-30,11,-13,-1,5
-10,14,36,30,-24,2,5,-5
13,49,20,16,19,66,-12,6
1,-19,-79,-17,8,5,10,-3
-10,-2,64,11,-4,-42,-10,-5
-7,-32,-16,1,-13,8,-3,-4
6,-13,51,-69,-57,-8,-15,-15
3,7,-6,22,29,-85,-16,-3
12,1,26,39,29,-11,2,8
-1,-34,51,17,32,55,2,-7
-1,9,62,21,-24,29,11,5
-49,-27,-42,13,-17,30,3,-12
0,-8,-63,-55,-9,10,3,1
-10,12,127,27,-18,-14,-22,-5
-1,31,-46,-45,-1,-57,-2,0
-4,-36,-63,-27,-13,9,-7,-8
11,-6,-24,13,28,-1,9,8
2,32,75,-2,25,25,13,1
-3,-40,-17,22,-12,19,-24,-3
-8,35,38,3,-49,-45,0,2
-1,27,36,34,-9,100,11,-1
6,-2,-128,-66,53,-26,10,4
16,17,65,29,31,-34,14,7
25,-9,68,24,32,5,-1,7
