0,-4,-9,38,-96,-8,1,-2
1,5,8,-48,67,-2,12,8
1,-14,14,118,9,-10,-9,-6
-5,-1,-51,-33,110,8,1,0
0,-6,-19,-49,-80,4,-1,1
-7,-8,-3,-41,-18,-3,5,-5
-3,8,2,2,60,5,-2,2
-3,3,-5,13,-90,5,7,-1
8,-14,-13,-81,-43,2,-4,2
-3,3,4,-54,-30,3,-7,-2
4,8,-10,5,-32,-3,-3,1
-8,-22,-76,-90,-31,5,-10,-6
1,12,11,19,-28,-8,-4,-3
5,-5,13,-77,20,0,-5,-1
-2,-4,-21,15,-33,-5,0,0
10,2,40,18,75,-12,1,1
-6,-4,-1,-17,26,2,-8,-5
-4,-8,-46,-77,4,-9,2,1
5,5,36,28,2,-5,3,0
-13,4,9,26,91,-8,4,-2
1,-1,-12,-13,29,-9,-3,-2
-12,-9,-8,64,35,-6,-6,-12
4,0,-1,-128,59,4,7,9
-8,2,-2,-43,-32,-8,-4,0
1,11,46,1,38,5,1,-4
-4,-9,0,35,-21,-8,-6,-3
-3,-1,-47,-12,-68,-5,1,-1
7,8,15,62,-54,11,-8,1
-14,-4,-54,116,-36,-12,2,1
0,-14,-8,-105,-96,12,-4,-1
2,12,-4,127,127,5,12,0
4,-5,21,63,73,2,1,0
-14,1,-33,-71,-8,-3,-1,-6
8,1,-5,0,-33,1,6,5
-9,-22,-21,-128,-21,-9,5,-1
4,-6,-21,3,-41,-2,-1,2
10,-10,1,-71,-58,-6,4,6
-4,6,9,6,40,-6,-2,-3
4,7,29,40,-19,-7,-9,0
-3,4,10,8,2,-3,-3,-4
2,-12,1,9,-23,-10,-1,1
-1,14,49,-30,-22,-15,0,0
6,-2,31,-8,68,-13,-3,1
5,0,2,8,-78,-7,7,0
-1,2,24,67,40,3,-2,0
1,-18,-41,-64,-22,1,0,2
-8,5,10,-53,105,16,-4,-6
11,4,-5,-41,-63,-12,-2,5
1,2,30,6,41,-11,11,3
0,-6,-32,6,0,-8,-2,1
2,0,53,74,-37,-2,-4,-4
-13,-4,-20,60,-90,-3,-11,-4
13,3,5,98,-30,15,7,5
1,10,31,97,127,2,-3,-3
5,3,-5,69,-35,-22,-2,-2
-7,5,3,-35,66,-11,4,-5
8,7,11,47,-56,-8,0,3
-10,-1,-12,80,-17,-2,3,-4
