127,-27,30,13,24,-42,20,79
-114,18,53,-19,31,6,23,-116
-5,10,-19,58,14,29,31,-12
-85,-2,-46,-44,32,-70,-22,25
80,23,62,-37,-30,-10,-71,2
-99,9,9,41,16,15,31,-91
91,-49,-45,8,-112,-44,40,127
-18,7,79,-5,79,27,24,-119
-45,24,-30,47,-26,-37,-34,49
27,-18,61,-38,-39,77,14,14
-59,-9,-77,-13,83,-111,-81,31
106,16,-43,-5,-12,104,29,101
12,-23,-13,35,-53,-13,88,-87
-92,-53,-37,-2,-15,-15,65,34
-57,14,-128,-12,8,6,65,1
-62,45,93,-30,7,-76,-128,-47
81,-58,101,-23,-31,56,79,127
77,29,-72,20,44,-35,47,-69
83,7,74,-64,-34,108,-101,-40
59,36,-64,67,18,-59,-30,50
-14,-46,-79,15,-56,89,49,-46
5,34,74,-30,24,127,-17,52
4,-11,25,-19,38,-93,-45,-36
-27,39,0,30,-39,-26,-12,-82
83,-29,31,23,-10,81,44,118
78,35,66,-27,72,-88,-98,26
-32,12,-40,24,3,-15,-36,-21
8,-19,-88,0,-4,-103,9,-32
37,6,36,13,0,-4,-97,13
75,-36,-3,-62,7,28,39,91
-37,34,-20,51,8,1,4,-54
-55,13,25,1,-7,-45,-50,31
-6,34,55,-27,11,-48,20,2
-16,-28,38,-12,26,49,81,78
70,-36,5,40,-65,24,-23,-25
38,-53,-95,-37,16,-52,80,46
-7,31,-8,26,18,64,-2,0
-40,-6,30,-6,-23,-29,82,10
-12,-6,83,-32,97,42,-65,-29
-59,46,-80,21,-21,26,-82,-97
16,-18,46,-55,-35,9,75,-21
9,-5,-37,15,23,-45,-6,30
-71,-8,92,-99,-3,42,34,27
-25,-13,-52,64,-2,6,33,31
-41,25,-34,-26,37,-37,-54,5
9,-45,12,20,-28,-28,-45,-16
-5,13,22,30,50,-40,39,66
124,-44,127,-23,-13,90,83,3
-85,31,-73,10,20,-55,-98,30
28,54,-108,-47,13,-80,-100,-37
-20,-9,-10,36,28,-45,46,-17
114,-51,71,-44,6,64,-33,127
36,51,81,35,-19,-80,61,-121
66,-27,-86,40,-54,127,32,101
-60,-14,-12,-15,3,-10,17,-81
87,31,87,-5,28,-2,-101,51
-25,-27,-66,-28,40,-17,43,-37
-119,1,94,-19,12,9,-80,-58
98,-55,-35,37,-80,-36,-19,81
-92,39,-119,-9,66,33,12,-45
-27,-42,127,-1,9,-6,-32,49
-31,17,-71,22,-30,28,58,-71
5,14,40,-21,-13,-12,21,78
-113,18,33,-123,79,47,-16,-43
74,7,-48,61,-1,-73,-27,24
1,-3,-29,1,13,93,68,-32
-28,36,60,-22,49,-18,-51,-26
45,-20,112,46,-91,-84,2,83
-128,-17,-86,-28,79,56,86,-85
56,4,-32,12,-37,-67,-76,22
-45,-24,63,-86,30,22,61,79
105,31,-99,43,29,2,-76,-10
-35,-8,93,-52,-11,-33,-62,66
-14,1,114,54,20,44,-5,-5
19,-18,3,-71,-23,64,62,47
-80,-17,-90,78,22,-83,99,45
19,16,9,13,17,76,-68,-81
-19,6,32,-23,3,-60,51,31
80,26,-7,39,-66,-22,-73,-44
-24,-22,12,-48,6,72,112,47
-11,-5,29,27,27,-128,-3,-26
-35,11,-6,26,6,111,-75,-11
-57,6,-83,14,38,-80,32,-75
112,-75,75,-35,-38,-20,-5,66
-15,17,-113,-69,53,-13,-17,-9
60,-3,78,-8,-2,20,-38,-6
38,0,28,25,-31,31,28,67
-72,36,-83,37,33,14,-24,-21
26,5,121,-31,-12,46,40,10
-14,19,6,-38,18,-87,-22,-4
45,22,-58,23,-12,22,-63,-6
-95,10,-34,7,13,-67,81,3
