7,16,-12,-1,-6,-6,-3,-2
4,-3,-28,-52,0,4,0,2
13,32,37,49,17,1,-1,3
-9,-16,-62,-1,-25,-7,-3,-8
-12,-37,-61,14,23,8,-1,-1
6,-5,56,3,3,-1,0,1
17,55,-55,11,9,4,4,9
-46,-124,-128,-60,-18,-6,-6,-15
-2,17,53,24,-3,1,-1,-2
16,62,71,22,0,2,3,1
-10,-31,25,-24,-16,-7,-5,9
15,18,73,54,27,3,2,-10
-10,0,-44,-103,-37,-17,-9,-11
-29,-66,-44,-45,-11,-5,-4,-14
14,48,45,51,-12,-14,-9,-4
-1,14,-14,-67,-4,1,-1,4
-6,-64,73,43,17,4,3,5
-1,0,-70,27,-5,-4,-5,0
-6,-12,-37,-50,-3,0,0,-1
22,43,81,-33,-15,-1,3,10
2,18,-32,78,9,-3,-2,-4
-13,-41,-73,-39,13,0,-2,-4
2,3,26,-32,5,4,4,-5
22,85,4,40,0,-14,-9,5
-44,-68,-84,-57,-10,1,0,-6
1,53,93,28,-11,-5,-1,5
1,-8,36,11,11,7,4,-1
-6,-12,-83,-80,-21,-13,-9,-9
23,50,112,89,28,9,4,4
-31,-83,-91,-23,-15,-9,-8,-16
-6,-23,-47,-32,2,2,-1,-1
9,28,14,48,-5,2,5,6
10,34,89,28,18,4,1,2
-49,-88,-45,-79,-33,-7,-10,-21
21,72,0,36,14,5,6,2
-13,-37,73,-16,-8,4,0,1
35,127,-65,41,18,4,5,10
0,-63,-17,23,-5,-6,-3,-5
-28,-73,-24,-53,-9,-11,-9,-3
-17,-32,-61,-15,-1,8,2,-4
2,-21,-3,-16,-3,-3,2,4
33,60,98,55,2,1,3,10
14,47,10,11,24,11,6,7
-1,6,26,-44,-15,-16,-9,-9
-21,-68,44,-21,-27,-8,-8,-11
10,42,53,13,1,5,4,8
-7,-29,-14,57,24,6,2,-2
16,39,40,2,7,3,2,-3
15,76,70,-20,-4,-1,-1,7
-16,-71,-76,-61,-18,-10,-6,-1
-4,1,53,-12,-16,-6,-4,0
-17,-34,39,27,1,2,-3,-10
-3,-10,-22,1,-8,-2,0,-4
-1,13,2,22,27,5,1,-2
-1,-14,-73,-18,-8,1,-1,1
-1,14,-27,30,12,-3,-1,0
-1,-17,-38,-23,-16,-9,-5,-1
13,41,111,7,10,13,8,5
1,9,32,-4,-20,-10,-5,-4
-3,12,-21,-30,-1,-16,-11,0
-2,-29,-45,54,20,19,8,-9
7,18,-84,-11,-7,-7,-3,-3
-5,-17,-27,-64,-20,-10,-7,-12
-40,-107,-21,25,7,2,-3,-9
-1,28,-64,-19,1,-2,-2,0
24,73,58,-7,-6,-21,-10,7
8,45,98,91,8,9,9,4
-7,-41,-102,-17,6,2,3,1
0,-26,27,-13,-3,-2,-4,4
-4,-15,-45,14,1,-2,-3,-8
-1,2,15,-52,-24,-2,-2,-1
15,7,104,21,5,1,1,17
6,60,25,6,-5,-13,-5,-6
2,7,48,15,4,14,8,4
-8,-3,-41,13,19,0,-3,-7
-20,-77,-68,17,-4,2,0,-8
1,22,3,-85,-19,-6,-5,-3
1,49,91,94,13,-1,0,5
-2,5,14,12,0,-1,-2,0
-20,-39,-78,-55,-14,-5,-4,-21
3,2,69,12,-2,-3,1,9
-11,-35,57,10,4,-5,-5,-13
15,42,4,-13,11,8,8,11
12,47,53,40,-5,-3,-6,22
-25,-87,-107,-24,-4,-2,-4,-20
-2,4,-66,-19,-5,0,1,-2
-9,-27,-23,-21,-4,-3,-5,-5
22,59,74,29,-13,-4,0,8
-6,-18,-81,-23,11,6,1,-8
10,23,-42,-48,-33,-7,0,7
6,55,72,80,30,3,1,2
-14,-59,-24,-42,-1,-5,-4,-11
-21,-51,21,8,-18,-7,-7,-2
8,28,52,-4,2,-6,0,-4
1,-28,-128,-41,-20,9,7,3
-8,7,65,-11,-8,-3,1,-2
19,44,47,-1,8,1,3,6
-7,-85,20,8,6,3,0,-1
-16,41,-17,-6,-4,-9,-9,-9
-3,-7,-26,4,-3,-2,-2,-2
4,-8,10,-6,-9,-5,-3,3
4,35,-10,-11,-3,13,6,2
0,-41,26,24,11,-2,-2,-1
21,51,-38,28,6,2,5,-1
-7,-9,-20,1,1,-6,-5,3
-5,-7,79,19,6,1,-2,-1
1,-21,-24,-8,-12,-6,-2,2
-6,-5,-14,-52,-4,3,-1,-27
11,39,98,80,13,8,7,3
-8,-9,-47,-71,-11,0,-1,1
4,-27,-11,20,11,-7,-5,0
11,51,104,22,13,18,9,12
-20,-66,6,-20,-11,-4,-4,-3
-2,-12,-21,-10,-1,-2,-1,-2
17,56,34,-18,-21,-8,-2,4
-13,-24,-24,0,10,-6,-6,1
2,4,-66,-6,9,6,2,-2
2,10,22,62,20,5,5,5
-20,-85,-77,-51,-23,-15,-9,-12
6,46,114,37,0,-1,-2,-2
3,21,106,37,-2,1,-1,1
12,24,-116,-54,-9,-6,-3,-1
-12,-18,14,-9,3,-2,-2,-6
-11,-37,-43,12,5,7,1,-5
4,-3,-82,-13,3,0,3,9
16,81,73,20,-1,-3,-1,4
-2,11,27,21,6,1,-1,-23
-6,-40,68,-12,1,4,6,14
-10,-1,-37,-10,-14,-11,-10,-12
-5,-24,27,8,4,-1,-2,-11
-4,-4,13,37,13,6,1,1
25,86,93,-15,-12,-7,0,9
-31,-92,-80,22,-7,-6,-10,-10
-10,-21,-91,-22,8,3,1,3
10,29,15,-26,10,6,6,4
8,10,16,-23,-19,-4,-2,-2
4,13,51,-18,7,-2,2,4
-16,-13,-3,-16,-29,-16,-13,-17
25,80,104,-11,-9,2,3,14
-24,-41,-73,-5,20,4,-1,-7
13,59,81,-7,-4,1,0,2
3,3,39,19,-6,-10,-8,3
11,-14,-86,43,14,9,7,18
7,49,101,5,-19,-18,-12,-16
-10,-33,-67,-37,-3,6,3,-6
-1,4,-107,27,16,2,0,-2
-2,-12,66,-10,1,-7,-4,2
15,47,31,-28,1,-3,-12,-1
-17,-44,-92,-18,-3,2,5,-5
0,16,34,-1,4,4,6,5
-10,-33,-17,30,-3,-7,-5,-5
-9,-36,2,32,9,0,1,-4
17,61,80,-13,-6,-3,0,11
-7,-10,122,7,-3,1,-2,-17
-10,-12,-38,-30,-13,-7,-3,-12
-8,-56,-40,-29,-3,1,3,3
30,71,125,121,14,10,3,16
-20,-27,-66,-70,-19,-13,-8,-3
