31,1,2,-2,4,2,0,87
18,6,7,9,-9,5,8,80
1,-2,-17,-75,-31,-20,-6,-37
2,-1,-10,21,5,14,1,8
-4,6,21,30,15,-1,-4,7
-1,-5,-8,-18,-6,-7,-7,-37
-9,-6,-6,-22,-9,-2,4,1
-1,-9,3,20,30,14,10,35
5,8,11,70,13,-4,-1,-16
-6,3,7,-25,3,1,-2,-2
11,0,-2,27,24,-1,6,-11
1,-4,-7,-65,-34,-8,-5,-9
-13,-14,-13,-24,-10,4,-8,30
-5,-1,11,59,29,6,1,-11
16,5,-9,-55,-56,-5,4,-21
4,3,4,-26,25,-7,1,72
7,4,1,14,-2,0,-10,-42
-15,-17,-24,-18,-11,-8,-1,0
6,10,15,40,33,-16,1,-3
-4,-2,-4,-1,-20,0,-5,-12
-4,-3,-7,-40,-7,-3,0,43
-11,6,4,-23,-11,-6,-3,-14
11,4,1,-18,-6,-1,1,10
-8,1,12,57,6,-7,-3,1
-5,-4,-11,-47,-16,-3,0,-33
2,-3,0,-6,28,8,3,-20
15,0,-1,87,3,6,0,76
-6,5,6,-53,-8,-5,-3,-1
-4,9,7,51,-5,3,5,-41
6,-9,-19,-11,11,4,-4,21
-12,3,15,-8,-6,-4,-4,-7
15,3,-7,-50,-27,-16,-5,33
0,-2,12,48,10,-1,3,-21
-1,2,-2,-9,-4,18,0,-46
-17,-15,-5,31,0,-3,-11,37
15,0,9,1,5,-14,3,59
-4,2,-8,-66,-32,43,9,-21
-7,-4,0,13,-1,-12,-1,4
-3,3,-1,-7,9,-1,-4,-24
-16,-7,-4,-11,22,5,-4,-34
6,-6,-4,-48,-12,-4,0,38
3,10,16,72,14,1,14,11
-12,-2,-12,-8,-7,-18,3,-23
6,5,3,1,10,20,-3,-2
10,1,0,-26,20,-4,0,5
-8,-5,-8,-21,-16,-12,-9,-10
12,13,6,-34,-8,0,2,15
18,-16,-18,24,-14,-17,-4,-16
-1,4,24,51,70,-4,-2,-13
-25,0,0,-37,-30,-4,2,-7
36,-3,-8,-24,-9,11,-1,25
-16,5,6,12,7,-9,-3,-68
-3,-7,-13,36,7,-3,-2,50
-2,1,5,4,11,-11,-5,-8
-5,1,8,-4,-6,6,0,-45
-15,0,-6,-19,-11,3,-8,-3
